,Portfolio,Annualized Return,Annualized Volatility,Sharpe Ratio
0,8891,0.2022196913379582,0.14996583426009052,1.2284110727411426
0,8890,0.23880705097515764,0.18495710777548485,1.1938284158465011
0,8889,0.18663553213343442,0.16767760037477475,1.0057129381415206
0,8888,0.1615800355292798,,
0,8887,0.22483266273373317,0.1965797079843277,1.0521567299826435
0,8886,0.2701651683161053,0.18922389336701737,1.3326285799806872
0,8885,0.1892744384919603,0.18876562564220953,0.9073391297237432
0,8884,0.19818484468246414,0.16914033400404777,1.0652979121949238
0,8883,0.2138266651982672,0.1618272411713033,1.210097037933024
0,8882,0.2061927193673173,0.17871711945252866,1.0530201020686527
0,8881,0.17691959869203971,,
0,8880,0.17661500824133136,0.1917079656045327,0.8273782872879285
0,8879,0.25290633508470783,0.2017812296741407,1.1641634628952422
0,8878,0.2073142534271752,0.1878334977967357,1.0078833416180213
0,8877,0.2119470672881473,0.17336364851738023,1.1187297276378187
0,8876,0.22253321865996806,0.2016762367493233,1.01416618019403
0,8875,0.21295197699219667,0.188559985740744,1.033898980350164
0,8874,0.22031242241130447,0.1822109586865202,1.110319729777435
0,8873,0.21415630226287855,0.15847067347664556,1.2378082200287164
0,8872,0.2502252224887685,0.19460336997334693,1.1933258017092627
0,8871,0.15949055811677787,0.16575547236986993,0.8536101770507651
0,8870,0.2541569874896348,0.20790457290991007,1.1358912609967802
0,8869,0.20215052319621798,,
0,8868,0.18401098882367242,0.15976001165472742,1.0391272953988924
0,8867,0.24008028287492622,0.18192014742744647,1.2207569420726005
0,8866,0.21680905486046562,0.1890374475507138,1.0516913840953674
0,8865,0.21069691508790944,0.186294271590095,1.0343684400124886
0,8864,0.24380460569460827,0.19662668199429,1.1483924938588221
0,8863,0.21211830696132833,0.20947582843483045,0.9266859494565505
0,8862,0.2754016621462154,0.1976095586715641,1.30257697996294
0,8861,0.18679106820704797,0.1777595588548207,0.9495470696172382
0,8860,0.2223879900728964,0.18103927731963654,1.1289704261911973
0,8859,0.19851425690472366,0.1829900207346502,0.9864704981179461
0,8858,0.2830949783297383,0.19445863918454628,1.3632460838016884
0,8857,0.17583786250498903,0.16702986696111718,0.9449678993142709
0,8856,0.2787045431386234,0.2518330951543576,1.0352274905680217
0,8855,0.16925947369683708,0.1828179353495843,0.8273776498328725
0,8854,0.19925811590404144,0.20133738787449215,0.9002705251000498
0,8853,0.20017350080103868,0.16700892447100632,1.0908009938873957
0,8852,0.2395371048661708,0.18060572829836954,1.2266338778589605
0,8851,0.20949666671267053,0.16444901475322773,1.164474393477094
0,8850,0.17124169995778432,,
0,8849,0.22506902354747035,0.19347413804790076,1.0702671976561733
0,8848,0.23818624210200748,0.20843234099913732,1.0563919257756589
0,8847,0.2962982094828278,0.21922794631679987,1.2694467751874445
0,8846,0.30189617578028743,0.2026865314724548,1.4006662096285813
0,8845,0.21228976305905609,0.1783642126185673,1.0892866915772261
0,8844,0.21347800223087218,0.166140854918471,1.1765799708133053
0,8843,0.20471893224553983,0.18686307366324068,0.9992286254588716
0,8842,0.1972584711966921,0.19888978980348898,0.9012954932166534
0,8841,0.21246062247624906,0.18443828104271184,1.0543398115449594
0,8840,0.2120198067852236,,
0,8839,0.19767957481884602,0.18025912053151716,0.9967849298778211
0,8838,0.16600385084270272,,
0,8837,0.18458820307459367,0.18510204457733145,0.8999803511354348
0,8836,0.23327226485450098,0.19596046407518225,1.0985494746119278
0,8835,0.20843546760807785,0.19128383860745554,0.99556485793283
0,8834,0.23460939020349614,0.17872047428930046,1.2120009812242536
0,8833,0.22771749426640264,0.1971306488137472,1.0638502715249913
0,8832,0.19239078029802115,0.18148777737718777,0.9608954543290436
0,8831,0.23250433719542565,0.18858973456767814,1.137412583389833
0,8830,0.20114321821692913,0.16742908894626177,1.0938554307950095
0,8829,0.27797205239344935,0.22382481984930538,1.1614978739555373
0,8828,0.1822463863470304,0.1847179310761691,0.8891740254458719
0,8827,0.15908554782283973,,
0,8826,0.2085440430688588,0.1827579186832534,1.0426034857570243
0,8825,0.2791997861961659,0.2302698070214133,1.1343206023179424
0,8824,0.19046339690232586,,
0,8823,0.20804219073078475,0.17543799533429646,1.0832441990040986
0,8822,0.25693334198115314,0.21061245958866517,1.1344691688601891
0,8821,0.2841033588876041,,
0,8820,0.19886543803453885,0.17337893454224282,1.0431800063373442
0,8819,0.24774506593576884,0.19749335518253944,1.1633052956309329
0,8818,0.2990855479267619,0.1820538770642163,1.5439690297153843
0,8817,0.1620026393707666,,
0,8816,0.18228615992469974,0.1865835506237487,0.8804964820076111
0,8815,0.19503611067355617,,
0,8814,0.20151874624663454,0.1904718889002096,0.963495176670307
0,8813,0.22828631760151227,0.19716932815597127,1.0665265209767556
0,8812,0.2173896557396329,0.1844085970657894,1.0812383962147865
0,8811,0.20884173751305768,0.19205299598144926,0.9936931029781563
0,8810,0.20016549968728845,0.17689659050732018,1.0297852500427376
0,8809,0.17795422458042348,,
0,8808,0.22082294213515102,0.18071749912313403,1.1223204344862874
0,8807,0.20653446365846306,0.17551518608934974,1.074177499162298
0,8806,0.18283700897887695,0.19981915781133647,0.8249309564927271
0,8805,0.22928259058936518,0.1828278489903121,1.1556368012652212
0,8804,0.21180307781708482,0.1906385783520989,1.0165994705391752
0,8803,0.23167624377293383,0.20873225759049863,1.0236857792825418
0,8802,0.21296231637348076,0.18357414516294562,1.0620358122895066
0,8801,0.21256456325266296,0.19631799032704805,0.9910684340672802
0,8800,0.2046529294384871,0.17020800234885544,1.0966166505845385
0,8799,0.34076372405121774,0.1881770234417245,1.7152132505229718
0,8798,0.21651367888463008,0.20621010073005389,0.9626767950833841
0,8797,0.394269764330524,0.22190334489276042,1.6956471048796695
0,8796,0.36414830465705,0.2166332615816059,1.5978539127827132
0,8795,0.1885395684105615,0.19538730563962645,0.8728282927710039
0,8794,0.2273828134906016,0.17376992008571318,1.2049427967010753
0,8793,0.17857900517365854,,
0,8792,0.19298619287887658,0.17655408359740415,0.9911194876573752
0,8791,0.1912215803262311,0.17112607902667865,1.0122453650049785
0,8790,0.10849597030253423,,
0,8789,0.21973440162967914,0.17439159324907777,1.1567897160131368
0,8788,0.2741009152325886,0.19658091110459125,1.3027761128664705
0,8787,0.2987728904752626,0.20124358234361026,1.3951892885501376
0,8786,0.22421833494828405,0.18841817508519534,1.0944715649381498
0,8785,0.2180774937180468,0.18972090300449404,1.054588559033516
0,8784,0.2217843900855103,0.2113892649219883,0.9640243091848371
0,8783,0.2284408019701729,0.18157382424747856,1.1589820440381853
0,8782,0.21282097198125158,0.16439765775862109,1.1850592924340804
0,8781,0.19426181249930793,0.17336314028227928,1.0167202336800596
0,8780,0.18666931983521634,0.1708299235605216,0.9873523111157995
0,8779,0.22665857488983288,0.19608446186150597,1.0641260042175498
0,8778,0.20742765832627463,0.1754267262219843,1.0798107130299726
0,8777,0.22396013858125707,0.18006401685388235,1.1438161948169179
0,8776,0.21769604168537604,0.19597863034213356,1.0189684525131784
0,8775,0.17864279330784996,,
0,8774,0.21485609976292805,0.18071656083462787,1.0893085772203763
0,8773,0.21682360101264075,0.178828221194612,1.1118133350790786
0,8772,0.20416082231194063,0.20610438369935444,0.9032356273580985
0,8771,0.1477874737019048,0.1808508163686647,0.7176493659687596
0,8770,0.25590179215408165,0.1747551311706689,1.3613436730606934
0,8769,0.2742051816674344,0.19050032229459718,1.3449068147571352
0,8768,0.17764814490762318,,
0,8767,0.2025761055683032,,
0,8766,0.22544691198873318,0.20781490208418094,0.998229241061362
0,8765,0.2370232546786885,0.20222465010754864,1.0830690252756323
0,8764,0.20773691491317645,0.16077782489545045,1.1801186826389605
0,8763,0.1965359158482689,0.16792820802934533,1.0631681117985246
0,8762,0.18589854562211952,0.16318775339546018,1.0288673146644987
0,8761,0.31594927779897725,0.20917744162274723,1.4243853232335184
0,8760,0.1755766421556481,0.17889986140829664,0.8808091907685535
0,8759,0.24058328228576292,0.21617368118187164,1.029650238034753
0,8758,0.23003713168293427,0.19217376375362186,1.103361497122877
0,8757,0.22111640133197003,0.19258654005152825,1.0546759980091258
0,8756,0.1511700938719334,,
0,8755,0.19871942670345483,0.20336952394488014,0.8886259022390974
0,8754,0.19458322159704744,0.16138635422537642,1.0941645125116872
0,8753,0.23503568612647238,0.18623170000347844,1.1654067815652147
0,8752,0.2165150969233632,0.18436630614477492,1.0767428228858578
0,8751,0.20057250923243147,0.171896121420147,1.0621095329206953
0,8750,0.23829704869574386,0.18267977852801148,1.2059191798394056
0,8749,0.1714019723060871,,
0,8748,0.14658693687872462,,
0,8747,0.2741197449741883,0.20308795931748724,1.2611271777752047
0,8746,0.19660336875865267,0.18717273435517165,0.9542168060639747
0,8745,0.18812200655779676,0.16116698819428452,1.055563601850753
0,8744,0.21204613270823158,0.21074491116420271,0.9207630762530716
0,8743,0.22585495965704816,0.19233898247036785,1.0806699556553532
0,8742,0.2159679165614912,0.16877402768848906,1.1729761935105685
0,8741,0.20088765944888376,0.16945728911671043,1.0792551940502448
0,8740,0.17954476721721974,0.1711255366348628,0.9440132103831709
0,8739,0.21057448341529147,0.19774662327264514,0.9738446109887676
0,8738,0.18054307068271228,0.15899147507437683,1.0223382769841842
0,8737,0.20575887231858642,0.17261758636060384,1.0877157784279983
0,8736,0.2167699017214784,0.22640054281778757,0.8779568248714538
0,8735,0.1991622407899216,0.1603342422096244,1.1299036206692907
0,8734,0.21499526669520683,0.16035460094905252,1.2284977514165354
0,8733,0.16904204922661492,,
0,8732,0.21512125813396307,0.19308124842826777,1.0209238843159658
0,8731,0.2562893964831235,0.21354660262431394,1.115866014980996
0,8730,0.19535050145457442,0.17698181407648983,1.0020831935756136
0,8729,0.15784532475746244,,
0,8728,0.17802101612848456,,
0,8727,0.22058368797835728,0.1796682605984397,1.1275429911971697
0,8726,0.20434214209982018,0.17622471947619153,1.0574120512360672
0,8725,0.27565642999283746,0.1846007400011878,1.3957497136315897
0,8724,0.2394098708348434,0.17361839342938643,1.275267363448416
0,8723,0.2957532056235222,0.24104228457903745,1.1523007513333092
0,8722,0.19486468088252215,0.20916694378808476,0.8455670751766144
0,8721,0.23276046669207726,0.1870354463527056,1.1482340426909703
0,8720,0.20923322500632194,,
0,8719,0.22269735906175858,0.19382553538586375,1.0560907707761593
0,8718,0.2654433495403073,0.2386418709248449,1.0368815354210588
0,8717,0.21715302404903866,0.17910557483473308,1.1119309057398357
0,8716,0.19189410535601104,0.17618930201125563,0.9869731213584242
0,8715,0.1894887615429267,0.1932148976485533,0.8875545500371035
0,8714,0.18297761804073692,0.16967706178027675,0.9723036002024519
0,8713,0.2010474852708608,0.1837167189085784,0.9963572523954631
0,8712,0.19642040397312166,,
0,8711,0.2547361085852534,0.21210340035957206,1.1161353763490935
0,8710,0.327541010152969,0.2174228053098785,1.4236823488308892
0,8709,0.13167493252916346,,
0,8708,0.3879945508291779,0.2203785713947214,1.6789043893313855
0,8707,0.237611853535382,0.25172921553663297,0.8724130533169001
0,8706,0.21991442598957325,0.20044588921972636,1.0073263501464833
0,8705,0.2662723082834995,0.23305846119639612,1.0652791021145671
0,8704,0.21391657221464866,0.17623645683499875,1.1116688098086052
0,8703,0.24191542433929789,0.18349564432932972,1.220276509329151
0,8702,0.20956401668346153,0.1835843986649806,1.0434656652553727
0,8701,0.22179528636375717,0.183560097021268,1.1102374081886908
0,8700,0.19524841489981667,0.18204126242624752,0.9736716420082364
0,8699,0.20308148448926563,0.17767998344694555,1.0416563582387441
0,8698,0.17177177787018819,,
0,8697,0.2720153938688572,0.20131371837533754,1.2617887937237366
0,8696,0.22984829339796778,0.20316968004474303,1.0427160851526345
0,8695,0.20122122509202534,0.19405368822669486,0.944178009530976
0,8694,0.21091370303242,0.1766312980072023,1.092183011781716
0,8693,0.23839333932854506,0.2040985957118534,1.0798376077006262
0,8692,0.36645724007267017,0.21722992484814455,1.6040940966870039
0,8691,0.2216867835588822,0.1822258779834135,1.1177708995723545
0,8690,0.1882303959365656,0.16191578965323947,1.0513514234845953
0,8689,0.2147162495784798,0.17937794918286495,1.096657925205397
0,8688,0.27596113622988694,0.21178775815581327,1.2180172191071765
0,8687,0.27245552222218733,0.21408231563218452,1.188587303303315
0,8686,0.1946879858782748,,
0,8685,0.1447262654683227,,
0,8684,0.20173757046230603,0.18163720555887167,1.0115635169401107
0,8683,0.18175528133632748,0.1695254769305921,0.9659626641450059
0,8682,0.17567381278502867,0.19158326967116357,0.8230040809704439
0,8681,0.18095147114544546,0.17134585332396068,0.9510091314398832
0,8680,0.16757099431507347,0.1686302076943689,0.8869762799922598
0,8679,0.18812489123538845,,
0,8678,0.19442515206165226,0.17235037241297343,1.0236424185897037
0,8677,0.24975335930430836,0.20451841240870738,1.1331662346428495
0,8676,0.24857426021347853,0.21805898727335235,1.057393979017418
0,8675,0.18740101136196596,0.17270358696230237,0.9808772031986963
0,8674,0.24653414029556828,0.1856663824060164,1.2308859435619768
0,8673,0.18282283864950405,0.16394005931173639,1.0053847689300213
0,8672,0.3314728988401649,0.22090285666569776,1.4190531692152697
0,8671,0.20939162156384178,0.18841214425202346,1.015813616068362
0,8670,0.19698348087915388,0.16939211138714175,1.0566222914011107
0,8669,0.24885845731174872,0.18814069486134546,1.227052220052047
0,8668,0.17901736644347097,0.17144552141180452,0.9391751100730967
0,8667,0.2336932563523364,0.1917637332542339,1.124786489562015
0,8666,0.21876146300054558,0.18895638111254295,1.062475169234806
0,8665,0.20353674821164844,0.16521899454664876,1.1229746841200094
0,8664,0.22428275136933506,0.20329336945075965,1.0147047684174446
0,8663,0.22099807659858892,0.19525940582168338,1.0396327682363877
0,8662,0.2005737756476954,0.1888241327398929,0.9668985261496876
0,8661,0.20118069584387951,0.18826603240472925,0.9729885604115914
0,8660,0.3239680339700498,0.22368209733750186,1.3678700155801522
0,8659,0.22235663227348954,0.182496230333791,1.1197854985810678
0,8658,0.2201311875611163,0.1764369096214636,1.1456287009037875
0,8657,0.34840475804266047,0.2324304949985918,1.4215206917864294
0,8656,0.24737155707498662,0.20069219275205002,1.1429022421334007
0,8655,0.204311987093757,0.20526482229421544,0.9076664233616588
0,8654,0.22614034914080075,0.18174840621906901,1.1452114132429885
0,8653,0.22989552654396195,0.1839085730591197,1.152178623428531
0,8652,0.2144843178476796,0.17028537272134656,1.1538531742782439
0,8651,0.2231287744872764,0.16595327552253739,1.2360634271386752
0,8650,0.23657194098951503,0.20321875449103305,1.0755500472234192
0,8649,0.26707666820834197,0.17710798240968,1.4063548396829824
0,8648,0.19903792810361273,0.17642927777895837,1.0261218000927737
0,8647,0.3654396723669524,0.2124186447439087,1.6356364234684984
0,8646,0.2361007809957182,0.1922120164572926,1.1346885851133965
0,8645,0.24642022991921553,0.20885950553749782,1.093654939627375
0,8644,0.21181971543377134,0.17962752987629924,1.079008966872982
0,8643,0.2187583003468493,0.19669966230141556,1.020633680800196
0,8642,0.21974447807392813,0.17037485020263993,1.184121235229131
0,8641,0.24347456661667924,0.1967635586392202,1.1459162874264879
0,8640,0.22301269025104437,0.18334702688022567,1.1181675194819065
0,8639,0.3635134209807357,0.18678266541263888,1.849815239639235
0,8638,0.1947301906764353,0.16314471497577523,1.0832725454985002
0,8637,0.21594752438370812,0.20411286191483702,0.9697944682501132
0,8636,0.24360522461221504,0.20295144261993794,1.1116216849697407
0,8635,0.2062271318849053,0.17908731279595388,1.0510355476681088
0,8634,0.19846049865663165,0.1830108325607436,0.986064574055935
0,8633,0.22414512209598253,0.1771887310561815,1.1634211773355936
0,8632,0.2168805833589991,0.1824945738299769,1.089789023230293
0,8631,0.20997549368408294,0.18275898384551362,1.050429859285933
0,8630,0.2891891695389573,0.23701229442295535,1.1441987437791403
0,8629,0.22450790229577847,0.21430237747578962,0.9636286107890161
0,8628,0.2711640428453079,0.18378957373219762,1.377466837233089
0,8627,0.26986642499683944,0.20616349955518348,1.2216829144842039
0,8626,0.2121786042836003,0.20103627561171414,0.9658883885147231
0,8625,0.2288075261430467,0.19168483613412843,1.0997610994932197
0,8624,0.24562553698502204,0.1912397596420633,1.1902626180406246
0,8623,0.19086601484044302,0.16657506973825775,1.0377664263450128
0,8622,0.18284119202334792,0.18409351567866153,0.8954209572002587
0,8621,0.22234617238696047,0.17391173469277596,1.1749993337019409
0,8620,0.1995307879336219,,
0,8619,0.21556282839649143,0.1824130866679634,1.0830518358373282
0,8618,0.31261300273785125,0.2255868824468019,1.3059846367943275
0,8617,0.2701061669445473,0.20400602596080405,1.2357780401691898
0,8616,0.2049456943534423,0.18061072380788035,1.035075273560725
0,8615,0.23093143120428114,0.21950863162002324,0.9700367116901014
0,8614,0.18759219584912487,0.18036978852363725,0.940247240057611
0,8613,0.15993775332405513,,
0,8612,0.22286547158251177,0.17955735755444288,1.1409472403290148
0,8611,0.22619796984802948,0.19615765527165385,1.0613808039237689
0,8610,0.20329366161746215,0.18466465467813245,1.0034062118732254
0,8609,0.20195398095406192,0.19332875565080795,0.9515086378889294
0,8608,0.1697614084443799,,
0,8607,0.15660452056429025,,
0,8606,0.19052366546278163,0.16561456250514428,1.0417179676299464
0,8605,0.1695271242235086,0.1709669728501867,0.8862947135192442
0,8604,0.29841384661763204,0.22281758089914236,1.2584906697490825
0,8603,0.2327087058761908,0.21734152163289325,0.9878862734698736
0,8602,0.20272307942695522,,
0,8601,0.23935177674080513,0.20804650743830813,1.063953341328945
0,8600,0.19535668310129836,0.1628391147710412,1.089152832540692
0,8599,0.28196712640446714,0.22021025123679092,1.1987049872652145
0,8598,0.19781419990852728,,
0,8597,0.16547102972540642,0.16235489763668273,0.9083251067387978
0,8596,0.21135690855976513,0.17962246409020385,1.0764628441054236
0,8595,0.18152442063318286,0.16063133099636998,1.0180107431026533
0,8594,0.33422034510157506,0.23566199787700756,1.3418385142716605
0,8593,0.24306600814760893,0.1951225260609672,1.1534598935916078
0,8592,0.21750457041428806,0.19721437120160681,1.0116127399779606
0,8591,0.1851562551458873,0.17034938775319317,0.9812553913493828
0,8590,0.2771338832771999,0.20895326283322568,1.2401523659576708
0,8589,0.20391175417935242,0.17190990874290024,1.0814487398593913
0,8588,0.23235597095185082,0.1887642535579776,1.1355750196952037
0,8587,0.253309593825683,0.16449722849578863,1.4304775586642016
0,8586,0.1720928900944481,0.174786243508578,0.8816076540193261
0,8585,0.2080447917667261,0.18565127219249564,1.0236654428614687
0,8584,0.239345901563338,0.1945596684741124,1.1376761859192297
0,8583,0.1881771293798898,0.18155007159567133,0.937356443234514
0,8582,0.22253995468640989,0.1891428289180864,1.0814047556357087
0,8581,0.2077060418092411,0.191496037124501,0.990652572543336
0,8580,0.1937028355611167,0.1701771012512715,1.0324704926174897
0,8579,0.21324559547051217,0.1807811802936332,1.0800106247419405
0,8578,0.24862010369123608,0.21158046042474213,1.0899877201716661
0,8577,0.20898393382501157,,
0,8576,0.23845394676838239,0.19196072340431317,1.1484325692191522
0,8575,0.18806708337762731,0.185607269646621,0.9162738275360618
0,8574,0.18884546585702333,0.17547252333669155,0.9736308717075325
0,8573,0.19341799803862988,0.15986330944700505,1.0972999285791794
0,8572,0.2559743458192766,0.1988008423296139,1.197048981435967
0,8571,0.21824884499119168,0.18702065670713655,1.0707311615570343
0,8570,0.20485309175353214,0.1766632877439652,1.0576792390750411
0,8569,0.35516785286914826,0.20367709474199652,1.6554038798336563
0,8568,0.21245495140964726,0.19917922587386364,0.9762812891580964
0,8567,0.1338850814967356,,
0,8566,0.16151388911385,,
0,8565,0.15128273861366798,,
0,8564,0.2539859149937183,0.1834832436096978,1.2861442295826382
0,8563,0.18963717245634626,0.18027436874616265,0.9520886061069609
0,8562,0.19521128586768252,0.17652441281319806,1.0038910938353403
0,8561,0.20077821183001018,0.1701716596275353,1.074081384820878
0,8560,0.20974146402111438,0.19618370060010698,0.977356749998067
0,8559,0.18593199222224904,,
0,8558,0.18108821267463818,0.19434648079938915,0.8391621603016481
0,8557,0.18953607031902955,0.17278782707405138,0.9927555269591686
0,8556,0.23165473278117663,0.18551889889716255,1.1516602030912788
0,8555,0.2386289395943195,0.17973463020255673,1.22752604406661
0,8554,0.22656044106006532,0.18444822949486975,1.1307261752049849
0,8553,0.2891374733753793,0.18848338976705553,1.4385218438106138
0,8552,0.24816295461906307,0.2075305603238648,1.1090557181548537
0,8551,0.15028497707692598,,
0,8550,0.21360099428339915,0.17678788662288988,1.1064162710459904
0,8549,0.2736824548870208,0.19225588441707908,1.3299070437414773
0,8548,0.1858573391860548,0.17958338858934683,0.9347041533440157
0,8547,0.17565792214261308,,
0,8546,0.195880626976174,0.18166690931656834,0.9791581066984717
0,8545,0.25898739778400454,0.21514728203761424,1.1201043094835503
0,8544,0.15885917452592707,0.1611207553674609,0.8742459914905182
0,8543,0.21401934616903096,0.1938674249420236,1.0110999629135782
0,8542,0.23043509286852737,0.19260098268529371,1.1029803166458514
0,8541,0.31916616123145275,0.22438780334943956,1.3421681425458143
0,8540,0.22314185116610133,0.1834946083740193,1.1179720918445637
0,8539,0.21193409930548543,0.18766374427286223,1.0334127140909335
0,8538,0.22851424286955946,0.19678959541901256,1.0697427494645935
0,8537,0.20637299476568885,0.20935798602001968,0.8997650309249529
0,8536,0.21522936828530942,0.19345883259676405,1.019490119101486
0,8535,0.2522536378905665,0.19326590887339795,1.2120794570345992
0,8534,0.1445649485709095,,
0,8533,0.1201136218022362,,
0,8532,0.2958618749874471,0.24626741892722903,1.1282932845840807
0,8531,0.24162258762903951,0.18683834477505468,1.1968773749214676
0,8530,0.21461517550577328,0.1853717361731626,1.0606534715848364
0,8529,0.21843284976295543,0.184113235982938,1.0886390035615354
0,8528,0.20614311630605123,0.17550593290255942,1.0720043088828681
0,8527,0.22031894127220036,0.18115506946892507,1.116827378142491
0,8526,0.3049197950200432,0.22681372709844105,1.265001896889226
0,8525,0.2065687163950463,0.1955692528564183,0.9642043094242856
0,8524,0.20657832907239523,0.18337353786002633,1.0283835458109658
0,8523,0.26552147525077874,0.18606124628461124,1.3303225695487066
0,8522,0.14342266544534998,,
0,8521,0.19902232640744086,0.16883825376063824,1.0721641711840728
0,8520,0.3316853902591674,0.2357864510231462,1.3303792007470954
0,8519,0.19547506503955073,0.19283582615922296,0.920342804417531
0,8518,0.22021669925971687,0.19882531003518278,1.0170571303217584
0,8517,0.23614122081100916,0.22558793066762112,0.9669897683152924
0,8516,0.23351191052860776,0.1994907739228684,1.080310163175435
0,8515,0.16524166194273893,,
0,8514,0.20734374356051455,0.19254490797551016,0.9833744530112282
0,8513,0.17654848164978762,0.16614525139256794,0.9542763354407845
0,8512,0.2187474230609702,0.2063069719807458,0.973052055069208
0,8511,0.2613482325096109,0.18145021342647677,1.3411294917446603
0,8510,0.25656601544353447,0.19039210703377396,1.253024713893286
0,8509,0.2009111005485221,0.17973602791030766,1.0176651986534324
0,8508,0.19079576390813874,0.1860824462614128,0.9285978735758417
0,8507,0.22703524428464034,0.19690099630381555,1.06162613805215
0,8506,0.2324817209445667,0.19451699831214922,1.1026374188664958
0,8505,0.324897956175632,0.19634531579454387,1.5630520898026954
0,8504,0.27336590228352947,0.19598506243117264,1.302986559872187
0,8503,0.20472417332073686,0.164625682194172,1.1342347732870757
0,8502,0.2444608034007947,0.1956476005753693,1.1574933847121485
0,8501,0.3688954922073107,0.21943521730533427,1.599084670711973
0,8500,0.18630829492905468,0.1662327170025674,1.0124859772727846
0,8499,0.20086874954768053,0.1852179611001647,0.987316502468064
0,8498,0.3110577458540262,0.19130038576211364,1.5319244897835707
0,8497,0.18375378844058843,0.17489469155263843,0.9477348167008326
0,8496,0.19849467769688164,0.1642866150731014,1.0986572315496808
0,8495,0.2545711401819748,0.19872507731588063,1.1904443232694608
0,8494,0.19271492922414096,0.17036385392246944,1.0255398971172116
0,8493,0.27100884936413516,0.2312685785099762,1.0940044298029061
0,8492,0.18373369704808049,0.18945200806993867,0.8748057027028067
0,8491,0.20777576926671634,0.17064262303937927,1.1121240747859444
0,8490,0.20750286938773427,0.20838659542856858,0.9093812824092742
0,8489,0.19252385737512506,0.17354942093850134,1.005614748994
0,8488,0.25919614596886037,0.198582849492281,1.21458699271125
0,8487,0.17463456206002712,0.1717004210309049,0.9122549678071784
0,8486,0.17689904829456474,0.17330247521537645,0.9168885100867057
0,8485,0.19771902113719764,0.1785861710510334,1.0063434367817905
0,8484,0.21961423737799948,0.1776464332695612,1.1349185776900428
0,8483,0.22231466802933197,0.1742161485941607,1.1727653818434838
0,8482,0.2642336839324072,0.20343809935136653,1.2103617007703489
0,8481,0.1941683094876955,0.16377847399527146,1.0756499629663283
0,8480,0.3075738311937795,0.21815533642140833,1.3273745027002815
0,8479,0.15905588016993438,,
0,8478,0.20644388009154332,0.19464056832394863,0.9681634292081809
0,8477,0.19937723151902106,0.1830195774334545,0.991026392162715
0,8476,0.22946856360822587,0.2043841070521406,1.0346624630371968
0,8475,0.240909583209705,0.18396414598318747,1.211701236772935
0,8474,0.19314921436885585,0.1824331190077501,0.9600735618701732
0,8473,0.21880622852833584,0.17399276645045272,1.1541067633148916
0,8472,0.1957556829810737,0.16671768284070135,1.0662077348502927
0,8471,0.21772866365249327,0.17428878637824397,1.1459639360792802
0,8470,0.31282203270076875,0.21951518198449502,1.3430598741985547
0,8469,0.23299249731288113,0.18310675209248195,1.1741374627424697
0,8468,0.22627689879076915,0.17400017867572054,1.1969924420533453
0,8467,0.233724607385013,0.21321260487396346,1.011781679195442
0,8466,0.16675524901239677,0.18007625001552385,0.8260681183641542
0,8465,0.2327712373198216,0.1862643624137669,1.1530452446009487
0,8464,0.19523560834997528,0.1629845476718235,1.0874381092055851
0,8463,0.354115284802522,0.23776646104542631,1.4136362350041696
0,8462,0.218166263916935,0.17989381660399972,1.112691184697921
0,8461,0.1925896455268845,0.16250116225674735,1.0743901342135491
0,8460,0.2140060917284364,0.18538458242959016,1.05729445868499
0,8459,0.25938769286328744,0.21950160839464522,1.0997080824541974
0,8458,0.24777276952320357,0.198424181029066,1.157987742882736
0,8457,0.18999878458394073,0.1937522497355563,0.8877253545117237
0,8456,0.22655578606850682,0.17172957636862204,1.2144430241930857
0,8455,0.244092090148253,0.22648798245756077,0.9982520383421141
0,8454,0.22255367489455075,0.1781648918387452,1.1481143831619178
0,8453,0.26483869155948897,0.21196635394490143,1.164518268893054
0,8452,0.15629054576867452,,
0,8451,0.19870772390474456,0.17844243354242179,1.0126947963965323
0,8450,0.2347449290124059,0.1807461898966731,1.1991673469648914
0,8449,0.20948834284968093,0.15717225258958073,1.2183342778048032
0,8448,0.22681467534306338,0.20265266738272078,1.0304067448996628
0,8447,0.26778232407441926,0.19392910591767196,1.288008434280404
0,8446,0.2601244382868843,0.2364975577585616,1.0237925523698945
0,8445,0.1940990658279976,0.17089355752165197,1.0304605298282594
0,8444,0.19353829769365422,0.18372179508534442,0.9554571226136306
0,8443,0.16746638672390943,,
0,8442,0.22683403420338502,0.18187667737554963,1.1482177771049351
0,8441,0.21265234974825278,0.19790879502533706,0.9835457273302717
0,8440,0.1627560004389816,,
0,8439,0.1756113439061302,,
0,8438,0.20054015248341925,0.2121677268105933,0.8603577708422017
0,8437,0.23361226647347488,0.20017694537552394,1.0771083856284993
0,8436,0.2402087052229276,0.1936958772155912,1.1472041037590102
0,8435,0.19635404990987554,0.16976056094912648,1.0506212332988483
0,8434,0.23557890936075668,0.2167705167371806,1.0037292554160224
0,8433,0.16627233456170576,,
0,8432,0.2546088204816786,0.19458555514614817,1.2159629233730522
0,8431,0.20302553881764918,0.18488760736342935,1.0007460286613408
0,8430,0.18898673427827622,,
0,8429,0.5323313622233607,0.27030853092181206,1.9027566775986562
0,8428,0.19266381490022436,0.18872311951138987,0.925503008600295
0,8427,0.24136337285970413,0.20855270121470582,1.071016446004939
0,8426,0.1428796143308238,,
0,8425,0.20702790031068663,0.19909154249030322,0.9494521863975878
